Butterfly (ext),2025-03-21 08:52:45.529,70.0,7,1,10,16,5.0,
Triceps Pull (Overhead),2025-03-21 08:54:24.365,35.0,11,1,10,16,2.5,
Triceps Pull (Overhead),2025-03-21 08:57:06.487,35.0,6,1,10,16,2.5,
Triceps Pull (Overhead),2025-03-21 09:02:19.371,35.0,6,1,10,16,2.5,
Triceps Pull (Overhead),2025-03-21 09:02:20.364,35.0,6,1,10,16,2.5,
Lat Raise (Dumbbell) ,2025-03-21 09:04:08.992,10.0,13,1,10,18,2.0,
Lat Raise (Dumbbell) ,2025-03-21 09:06:36.735,10.0,7,1,10,18,2.0,
Benchpress,2025-03-24 08:38:41.709,60.0,10,0,8,12,5.0,
Benchpress,2025-03-24 08:38:42.633,60.0,10,0,8,12,5.0,
Benchpress,2025-03-24 08:45:28.991,105.0,10,1,8,12,5.0,
Benchpress,2025-03-24 08:45:35.984,105.0,6,1,8,12,5.0,
Benchpress,2025-03-24 08:45:36.992,105.0,6,1,8,12,5.0,
Shoulder Press ,2025-03-24 08:58:05.906,50.0,16,1,10,20,5.0,
Shoulder Press ,2025-03-24 09:01:01.795,50.0,10,1,10,20,5.0,
Shoulder Press ,2025-03-24 09:09:55.366,50.0,10,1,10,20,5.0,
Deadlift,2025-03-24 09:11:35.472,60.0,10,0,8,12,5.0,
Deadlift,2025-03-24 09:11:36.466,60.0,10,0,8,12,5.0,
Deadlift,2025-03-24 09:20:57.132,125.0,9,1,8,12,5.0,
Deadlift,2025-03-24 09:20:58.123,125.0,9,1,8,12,5.0,
Deadlift,2025-03-24 09:20:58.815,125.0,9,1,8,12,5.0,
Benchpress,2025-03-31 11:49:53.500,55.0,10,0,8,12,5.0,
Benchpress,2025-03-31 11:49:53.905,55.0,10,0,8,12,5.0,
Benchpress,2025-03-31 11:53:28.359,105.0,10,1,8,12,5.0,
Benchpress,2025-03-31 11:58:34.421,105.0,6,1,8,12,5.0,
Benchpress,2025-03-31 12:02:05.123,105.0,6,1,8,12,5.0,
Shoulder Press ,2025-03-31 12:04:06.775,50.0,16,1,10,20,5.0,
Shoulder Press ,2025-03-31 12:06:08.222,50.0,10,1,10,20,5.0,
Shoulder Press ,2025-03-31 12:10:59.032,50.0,10,1,10,20,5.0,
Deadlift,2025-03-31 12:13:54.840,65.0,9,0,8,12,5.0,
Deadlift,2025-03-31 12:13:58.847,65.0,9,0,8,12,5.0,
Deadlift,2025-03-31 12:23:14.829,125.0,9,1,8,12,5.0,
Lat Pulldown,2025-04-03 09:32:19.171,50.0,11,0,8,14,5.0,
Lat Pulldown,2025-04-03 09:32:19.828,50.0,11,0,8,14,5.0,
Lat Pulldown,2025-04-03 09:34:18.173,75.0,12,1,8,14,5.0,
Lat Pulldown,2025-04-03 09:36:48.173,75.0,8,1,8,14,5.0,
Lat Pulldown,2025-04-03 09:39:08.170,75.0,7,1,8,14,5.0,
Hip Thrust,2025-04-03 09:43:48.998,20.0,21,1,10,30,10.0,
Hip Thrust,2025-04-03 09:46:06.999,20.0,12,1,10,30,10.0,
Hip Thrust,2025-04-03 09:48:23.995,20.0,10,1,10,30,10.0,
Calf Raise,2025-04-03 09:54:47.439,100.0,18,1,15,30,5.0,
Calf Raise,2025-04-03 09:57:38.434,100.0,13,1,15,30,5.0,
Calf Raise,2025-04-03 10:01:45.436,100.0,13,1,15,30,5.0,
Bentover Row,2025-04-03 10:03:45.267,60.0,14,1,10,16,5.0,
Bentover Row,2025-04-03 10:07:01.263,60.0,10,1,10,16,5.0,
Bentover Row,2025-04-03 10:09:05.268,60.0,8,1,10,16,5.0,
Squads,2025-04-03 10:16:25.653,50.0,10,0,8,12,5.0,
Squads,2025-04-03 10:19:26.257,100.0,10,1,8,12,5.0,
Squads,2025-04-03 10:19:28.265,100.0,10,1,8,12,5.0,
Benchpress,2025-04-04 08:11:42.959,55.0,10,0,8,12,5.0,
Benchpress,2025-04-04 08:11:44.745,105.0,10,1,8,12,5.0,
Benchpress,2025-04-04 08:21:59.740,105.0,5,1,8,12,5.0,
Benchpress,2025-04-04 08:22:00.497,105.0,5,1,8,12,5.0,
Preacher Curl,2025-04-04 08:24:51.331,30.0,14,1,10,16,2.0,
Preacher Curl,2025-04-04 08:26:00.004,30.0,8,1,10,16,2.0,
Preacher Curl,2025-04-04 08:28:59.016,30.0,6,1,10,16,2.0,
Triceps Pull (Overhead),2025-04-04 08:32:28.490,35.0,12,1,10,16,2.5,
Triceps Pull (Overhead),2025-04-04 08:34:06.916,35.0,8,1,10,16,2.5,
Triceps Pull (Overhead),2025-04-04 08:36:18.936,35.0,7,1,10,16,2.5,
Lat Raise (Dumbbell) ,2025-04-04 08:38:49.770,10.0,14,1,10,18,2.0,
Lat Raise (Dumbbell) ,2025-04-04 08:41:00.929,10.0,7,1,10,18,2.0,
Lat Raise (Dumbbell) ,2025-04-04 08:43:54.604,10.0,7,1,10,18,2.0,
Butterfly (ext),2025-04-04 08:46:17.298,70.0,14,1,10,16,5.0,
Butterfly (ext),2025-04-04 08:51:49.906,70.0,8,1,10,16,5.0,
Butterfly (ext),2025-04-04 08:51:50.998,70.0,7,1,10,16,5.0,
Benchpress,2025-04-14 08:11:42.597,60.0,10,0,8,12,5.0,
Benchpress,2025-04-14 08:14:02.602,60.0,10,0,8,12,5.0,
Benchpress,2025-04-14 08:18:22.389,105.0,10,1,8,12,5.0,
Benchpress,2025-04-14 08:18:27.411,105.0,5,1,8,12,5.0,
Benchpress,2025-04-14 08:18:28.385,105.0,5,1,8,12,5.0,
Shoulder Press ,2025-04-14 08:29:04.455,50.0,16,1,10,20,5.0,
Shoulder Press ,2025-04-14 08:31:24.461,50.0,11,1,10,20,5.0,
Shoulder Press ,2025-04-14 08:41:00.345,50.0,11,1,10,20,5.0,
Deadlift,2025-04-14 08:41:05.038,65.0,10,0,8,12,5.0,
Deadlift,2025-04-14 08:41:05.223,65.0,10,0,8,12,5.0,
Deadlift,2025-04-14 08:54:56.818,125.0,9,1,8,12,5.0,
Deadlift,2025-04-14 08:54:57.993,125.0,6,1,8,12,5.0,
Deadlift,2025-04-14 08:54:59.069,125.0,5,1,8,12,5.0,
Leg Extension,2025-05-22 13:35:35.937,50.0,10,1,10,20,5.0,
Leg Extension,2025-05-22 13:35:37.941,50.0,10,1,10,20,5.0,
Leg Extension,2025-05-22 13:35:38.730,50.0,10,1,10,20,5.0,
